"","quant_INF1","quant_INF2","quant_INF3"
"TGME49_278680",-1.11660885066769,0.813036649361238,0.303572201306446
"TGME49_278790",0,0,0
"TGME49_278840",0.0924583439912523,-1.04301831267172,0.950559968680474
"TGME49_278860",-0.208971271573954,-0.879002165735021,1.08797343730898
"TGME49_278910",0.652946866157022,-1.15124327520527,0.498296409048243
"TGME49_279000",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_279460",-1.13070906277918,0.362567052703709,0.768142010075469
"TGME49_280420",-0.395087806836412,1.1371870370955,-0.742099230259095
"TGME49_280430",0,0,0
"TGME49_280435",-0.504325898647022,-0.647415585861386,1.15174148450841
"TGME49_280570",-0.234263062163474,-0.862072540233001,1.09633560239646
"TGME49_280580",-0.0162996449760648,1.00805018811465,-0.991750543138584
"TGME49_280605",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_281470",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_281555",0,0,0
"TGME49_281590",1.06052715514483,-0.925815868553406,-0.134711286591425
"TGME49_281970",0,0,0
"TGME49_282020",-1.14374835197074,0.434470462341371,0.709277889629369
"TGME49_282030",0.873519987643457,0.217244687652747,-1.0907646752962
"TGME49_282100",0,0,0
"TGME49_282200",1.067165397231,-0.915510062409454,-0.151655334821547
"TGME49_282230",0.484319755837189,-1.14994607553307,0.665626319695884
"TGME49_283480",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_283495",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_283500",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_283882",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_284670",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_285690",0.83080200671829,0.279095950719595,-1.10989795743788
"TGME49_285790",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_286000",0.891485580961103,-1.08130560736322,0.189820026402119
"TGME49_286040",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_286570",0,0,0
"TGME49_286670",-0.347495706761293,1.12739089474196,-0.779895187980665
"TGME49_286740",-0.664169660463563,-0.485936561047071,1.15010622151063
"TGME49_287510",1.03172699905006,-0.0668038714427887,-0.964923127607275
"TGME49_287960",0.764651654139647,-1.13164610963671,0.366994455497068
"TGME49_288050",0.618398770022416,-1.15370351225161,0.535304742229194
"TGME49_288220",-0.0872035566160112,-0.953542471429784,1.04074602804579
"TGME49_288520",0,0,0
"TGME49_289020",0.371550088982985,0.761042202147241,-1.13259229113023
"TGME49_289160",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_289240",-0.74862287868632,1.13567392799791,-0.38705104931159
"TGME49_289660",-1.14740898825737,0.461501730126846,0.685907258130522
"TGME49_289930",1.01888932534822,-0.979974584165383,-0.0389147411828405
"TGME49_290645",-1.14950644098499,0.669496065079896,0.480010375905096
"TGME49_290970",0.348594860595812,-1.12763956058201,0.779044699986207
"TGME49_291005",0,0,0
"TGME49_291040",0.101095470397447,-1.04670775216329,0.94561228176584
"TGME49_291160",-0.862692035968261,1.09604281977251,-0.23335078380425
"TGME49_291340",-0.536033741769281,1.15373740850563,-0.617703666736349
"TGME49_291830",1.11800136763611,-0.809110072831814,-0.308891294804301
"TGME49_292250",0,0,0
"TGME49_292270",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_292275",0.648246049734078,-1.15166927387861,0.503423224144533
"TGME49_292280",0.710526866200733,-1.14352968209573,0.433002815895002
"TGME49_292350",0,0,0
"TGME49_292390",-0.366711266175446,1.13158668902557,-0.764875422850124
"TGME49_293250",0.280378944853178,0.829883068913626,-1.1102620137668
"TGME49_293420",0.985606613897898,0.028190648851441,-1.01379726274934
"TGME49_293450",0,0,0
"TGME49_293620",-1.13739058833097,0.741197430911949,0.396193157419022
"TGME49_293780",0.761956651951011,-1.13235475986913,0.370398107918132
"TGME49_293790",0.761772060413219,-1.13240282707834,0.370630766665124
"TGME49_293800",0.249962081726561,0.851307450451758,-1.10126953217832
"TGME49_293850",0.948799267245686,-1.04434258064082,0.0955433133951385
"TGME49_294240",1.14167770231923,-0.720602057656791,-0.421075644662437
"TGME49_294260",0.943590247420685,-1.04818742390998,0.104597176489293
"TGME49_294320",0.545334040913211,0.608785240227971,-1.15411928114118
"TGME49_294410",0,0,0
"TGME49_294570",-1.02938591120528,0.967764124801315,0.0616217864039677
"TGME49_294585",-1.14055059583665,0.414203988086901,0.72634660774975
"TGME49_294850",1.11813470679627,-0.808729291012214,-0.309405415784056
"TGME49_295130",-1.06940264890971,0.91190615061522,0.157496498294491
"TGME49_295390",-1.0348199671541,0.0737200843406726,0.961099882813429
"TGME49_295740",1.12799506620412,-0.777820702951294,-0.350174363252825
"TGME49_295945",-1.15422301027455,0.548355081253795,0.605867929020755
"TGME49_297090",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_297280",0.453714793821625,0.692711613224125,-1.14642640704575
"TGME49_297290",0,0,0
"TGME49_297643",0,0,0
"TGME49_297700",0,0,0
"TGME49_297820",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_298080",0,0,0
"TGME49_298590",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_299220",0,0,0
"TGME49_299230",0.6564244849991,0.494484646773922,-1.15090913177302
"TGME49_300070",-1.06116458308044,0.924850342124832,0.136314240955605
"TGME49_300130",-0.588588920930799,-0.566038214502917,1.15462713543372
"TGME49_300370",0,0,0
"TGME49_300780",0,0,0
"TGME49_301150",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_301240",-0.227315697336181,1.09408922327237,-0.866773525936178
"TGME49_304730",0.615867060584472,0.537957019817695,-1.15382408040217
"TGME49_305100",-0.294928586639555,-0.819367050083557,1.11429563672311
"TGME49_305280",-1.14636472153542,0.453240942090651,0.693123779444768
"TGME49_305790",-0.499274941017785,1.15132666305462,-0.652051722036834
"TGME49_305830",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_305890",-1.11126274245914,0.28393054694549,0.827332195513647
"TGME49_306334",0,0,0
"TGME49_306450",-0.103845062990014,1.04787039768553,-0.944025334695513
"TGME49_306455",0.928667198619594,-1.05862555252474,0.129958353905142
"TGME49_306500",-1.03137168991557,0.0660144894874609,0.965357200428113
"TGME49_306620",-1.08707394699789,0.880735246505827,0.206338700492058
"TGME49_306870",0,0,0
"TGME49_307060",0,0,0
"TGME49_307603",1.10269024949736,-0.254603384766596,-0.84808686473076
"TGME49_309025",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_309352",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_310160",0.30107580552033,0.81487134698717,-1.1159471525075
"TGME49_310215",0,0,0
"TGME49_310260",-1.00478054428689,0.00963065187520395,0.995149892411688
"TGME49_310340",0,0,0
"TGME49_310580",-0.840543237885756,-0.265377926330358,1.10592116421612
"TGME49_310680",0.414665481720073,0.725962176999468,-1.14062765871955
"TGME49_310830",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_311075",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_311370",1.02219363619992,-0.976220594727528,-0.0459730414723882
"TGME49_311700",-1.14670384639754,0.455866960361731,0.690836886035807
"TGME49_311755",0.42232947605296,0.719549160141277,-1.14187863619424
"TGME49_312240",0.638889582951725,0.513540848014297,-1.15243043096602
"TGME49_312245",0,0,0
"TGME49_312690",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_313050",1.14225352149658,-0.424693603739751,-0.717559917756835
"TGME49_313220",0.542030845052753,0.611963581900425,-1.15399442695318
"TGME49_313725",0.266555974463911,-1.10626870371295,0.839712729249037
"TGME49_313740",1.07772629518242,-0.17986520260507,-0.897861092577355
"TGME49_313840",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_313848",0.67970978911973,-1.14824585933564,0.46853607021591
"TGME49_313940",-1.10334329140056,0.25675608830963,0.846587203090928
"TGME49_314055",-1.09003652818502,0.21507088129221,0.874965646892806
"TGME49_314250",-1.00615433117492,0.0124244407469106,0.993729890428014
"TGME49_314482",0,0,0
"TGME49_314490",0,0,0
"TGME49_314670",-1.1374921728745,0.396747053047707,0.740745119826793
"TGME49_315100",1.08318652349784,-0.195139489241695,-0.888047034256151
"TGME49_315340",-0.237599244508463,-0.859801394124126,1.09740063863259
"TGME49_315450",-0.756553583415814,-0.377183337329701,1.13373692074551
"TGME49_315480",1.0206701749623,-0.97796132226361,-0.0427088526986907
"TGME49_315520",-0.256179687817767,1.10316880258976,-0.846989114772002
"TGME49_315540",0.994828864363079,0.0102632687001814,-1.00509213306326
"TGME49_315550",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_315560",0.41666585729197,-1.14095942008045,0.72429356278848
"TGME49_315730",0.599931397047677,0.55447080533547,-1.15440220238315
"TGME49_315855",0,0,0
"TGME49_315962",0.343800728033197,0.782746583578628,-1.12654731161182
"TGME49_315970",-1.15437217905503,0.553339618765282,0.601032560289744
"TGME49_316130",1.15469777704809,-0.57516193627226,-0.579535840775828
"TGME49_316190",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_316320",0.754411074376421,-1.13427088981218,0.379859815435763
"TGME49_316370",-0.857027865314012,-0.241655768654894,1.09868363396891
"TGME49_316550",1.11397191636387,-0.293737164899886,-0.820234751463984
"TGME49_316560",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_316580",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_316690",-1.10948216067712,0.831845756146125,0.277636404531
"TGME49_316890",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_317830",0,0,0
"TGME49_318120",1.05739523073553,-0.930489221195114,-0.126906009540412
"TGME49_318180",0.882862959472203,-1.08595824108429,0.203095281612089
"TGME49_318240",1.0382613614235,-0.0815121150278139,-0.956749246395685
"TGME49_318675",-0.948842383091254,1.0443103027219,-0.0954679196306472
"TGME49_318750",1.14905809372583,-0.673266693849121,-0.475791399876708
"TGME49_319390",-0.963847114351078,-0.0687569809932116,1.03260409534429
"TGME49_319890",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_319970",0.48262122825941,-1.14977501218008,0.667153783920672
"TGME49_320105",0,0,0
"TGME49_320190",0.966010264652931,-1.03083551341069,0.0648252487577488
"TGME49_320270",-0.871592454316409,1.09172682195008,-0.22013436763367
"TGME49_320280",-1.14173366217403,0.42142392060274,0.720309741571289
"TGME49_320290",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_320500",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_320540",0,0,0
"TGME49_320560",0,0,0
"TGME49_320715",-0.775419181282354,-0.353265321197646,1.12868450248
"TGME49_320780",0,0,0
"TGME49_321390",0.645169045425387,-1.15193226468748,0.50676321926209
"TGME49_321470",0.988416089198084,-1.01119472330631,0.0227786341082275
"TGME49_321480",0.360888946488827,-1.13034940334355,0.769460456854719
"TGME49_321700",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_326300",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_327800",0,0,0
"TGME49_327900",0,0,0
"TGME49_329600",0,0,0
"TGME49_460050",0,0,0
"TGME49_500003",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500009",-0.984220769664592,-0.0308447828643515,1.01506555252894
"TGME49_500012",-1.14358723378515,0.710199465911781,0.433387767873366
"TGME49_500022",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500027",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500030",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500031",1.15294642001229,-0.521374077203202,-0.631572342809087
"TGME49_500037",-1.05973954742293,0.132737467394187,0.927002080028744
"TGME49_500038",-0.532487996513945,-0.62107916732388,1.15356716383782
"TGME49_500045",0.245564970755858,0.854342575120089,-1.09990754587595
"TGME49_500046",0.798396008538114,-1.12164029273424,0.323244284196123
"TGME49_500047",-1.04264906638693,0.951047924774425,0.0916011416125087
"TGME49_500060",0.69328711885457,0.453053088135242,-1.14634020698981
"TGME49_500061",0.946784123994548,0.0990586930148121,-1.04584281700936
"TGME49_500068",0.67841457781731,0.469999264113328,-1.14841384193064
"TGME49_500073",0.877814297936676,-1.08858517980627,0.210770881869594
"TGME49_500074",-0.112858873416649,-0.938782679384694,1.05164155280134
"TGME49_500075",0,0,0
"TGME49_500078",0,0,0
"TGME49_500079",0.300582940975631,-1.11581589881463,0.815232957839003
"TGME49_500080",1.13459596593302,-0.75309086648575,-0.381505099447266
"TGME49_500086",-1.09163113621987,0.871785040340819,0.219846095879054
"TGME49_500097",0.7771930581228,0.350983225126271,-1.12817628324907
"TGME49_500099",-1.10508108527763,0.262545980239414,0.842535105038212
"TGME49_500101",1.13210118916158,-0.762926629496684,-0.369174559664895
"TGME49_500105",0,0,0
"TGME49_500108",-0.0453033686560909,1.02188173971634,-0.97657837106026
"TGME49_500117",0.819002728605359,-1.11443107562341,0.295428347018054
"TGME49_500123",0,0,0
"TGME49_500127",-1.14435532944023,0.438618090049087,0.705737239391143
"TGME49_500139",0.872476323007339,-1.0912868614823,0.218810538474963
"TGME49_500143",0.236755249280082,0.860376794994294,-1.09713204427438
"TGME49_500145",-0.884982525224295,-0.199851673470847,1.08483419869514
"TGME49_500147",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500150",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_500155",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500156",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500158",-1.13180119647142,0.764066031017006,0.367735165454412
"TGME49_500159",-1.14823316519623,0.468426238868996,0.679806926327237
"TGME49_500164",0,0,0
"TGME49_500169",-0.328462139173867,1.1229200010694,-0.794457861895534
"TGME49_500172",-1.1158483507021,0.300704728814538,0.815143621887563
"TGME49_500182",0,0,0
"TGME49_500191",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_500196",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500197",0.901059347490983,0.174825456739854,-1.07588480423084
"TGME49_500198",0.532360709713102,0.621200091212284,-1.15356080092538
"TGME49_500199",1.11973925479452,-0.804078556296602,-0.315660698497915
"TGME49_500204",1.09707934856247,-0.860489473477044,-0.236589875085429
"TGME49_500205",0.938828565661509,-1.05160900388503,0.11278043822352
"TGME49_500206",1.03336581346399,-0.962907426086243,-0.0704583873777409
"TGME49_500211",0.612110563010648,0.541877790138949,-1.1539883531496
"TGME49_500212",-1.06769788069823,0.153039372895278,0.914658507802954
"TGME49_500213",0,0,0
"TGME49_500220",1.07111475559231,-0.909101063680838,-0.162013691911476
"TGME49_500224",-1.119399038514,0.805075443973434,0.314323594540569
"TGME49_500227",-0.122512674544268,1.05561189914727,-0.933099224602996
"TGME49_500230",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500232",1.11623372328562,-0.302154547522269,-0.814079175763354
"TGME49_500236",0,0,0
"TGME49_500238",-1.13670905743606,0.74419362862793,0.392515428808126
"TGME49_500239",1.13841948165148,-0.736544174960735,-0.401875306690747
"TGME49_500242",-1.15425323434649,0.549294922102743,0.604958312243749
"TGME49_500243",-0.635823460731713,-0.516831580531189,1.1526550412629
"TGME49_500253",0,0,0
"TGME49_500256",-0.940940767199203,-0.109161270528202,1.0501020377274
"TGME49_500258",-1.13751403506952,0.396866456377689,0.740647578691832
"TGME49_500259",0.686491741282626,0.460835479013721,-1.14732722029635
"TGME49_500260",-1.10839975932979,0.273865293610563,0.834534465719223
"TGME49_500262",-1.08588518899959,0.883001438280541,0.202883750719045
"TGME49_500273",1.0978413305874,-0.858853415484071,-0.238987915103327
"TGME49_500277",-1.14602245878512,0.695381131615599,0.450641327169524
"TGME49_500278",0,0,0
"TGME49_500279",0.529756513465367,-1.15342680764634,0.623670294180976
"TGME49_500291",-0.944634496642376,1.04742528235906,-0.102790785716683
"TGME49_500292",-0.328761537071543,1.12299272798901,-0.794231190917461
"TGME49_500295",0,0,0
"TGME49_500296",-0.0340668729669786,1.01659813480206,-0.982531261835078
"TGME49_500297",0.483998354179784,0.665915573788977,-1.14991392796877
"TGME49_500298",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500303",-1.10399100778553,0.258903554077488,0.845087453708039
"TGME49_500310",-0.53381351152033,-0.619818878914264,1.15363239043458
"TGME49_500313",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500316",0.92372353594087,-1.06190436800953,0.138180832068656
"TGME49_500317",0,0,0
"TGME49_500320",0,0,0
"TGME49_500326",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500332",1.14936354525108,-0.670716040654684,-0.478647504596401
"TGME49_500334",0.336513314228892,-1.12484909489033,0.788335780661441
"TGME49_500335",-1.14405958041863,0.436583279219686,0.707476301198943
"TGME49_500336",0,0,0
"TGME49_500340",0.678096078677472,-1.14845478570405,0.470358707026574
"TGME49_500341",-1.07690192435146,0.177602401147579,0.899299523203883
"TGME49_500342",-1.1089708541238,0.275849942013888,0.833120912109915
"TGME49_500343",-1.15305007468375,0.523077455976043,0.629972618707702
"TGME49_500345",-1.12404474403245,0.790916583519626,0.333128160512827
"TGME49_500347",-0.764109425891786,-0.367680299540179,1.13178972543197
"TGME49_500350",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500353",0.702975827212285,0.441839723481084,-1.14481555069337
"TGME49_500358",-0.255044700234602,-0.847779731630546,1.10282443186515
"TGME49_500363",0.962422039605358,-1.03375772666229,0.0713356870569278
"TGME49_500366",0.553947190220442,0.60044129126632,-1.15438848148676
"TGME49_500367",-0.9263922183476,-0.133752878042661,1.06014509639026
"TGME49_500369",0,0,0
"TGME49_500371",-1.14583891190763,0.696571754633425,0.449267157274207
"TGME49_500373",0.157640303098561,0.911817093424502,-1.06945739652306
"TGME49_500376",0.275316469072378,0.83350119181622,-1.1088176608886
"TGME49_500379",1.07463322764119,-0.171430607614954,-0.903202620026233
"TGME49_500383",-0.980820379559192,-0.0373146791445651,1.01813505870376
"TGME49_500384",-0.889706032375383,-0.192577279582865,1.08228331195825
"TGME49_500389",0.998561164869147,0.00287148617749357,-1.00143265104664
"TGME49_500390",-1.14271894376166,0.427675576902357,0.715043366859299
"TGME49_500391",-0.0570755803109674,-0.970239854567867,1.02731543487884
"TGME49_500393",1.09605572612416,-0.233390954987328,-0.862664771136827
"TGME49_500394",-0.895705093343137,1.07895023270708,-0.183245139363938
"TGME49_500395",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_500405",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500407",0,0,0
"TGME49_500410",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500411",-1.0553281509014,0.121816973161837,0.933511177739566
"TGME49_500412",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500413",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500414",-1.11637676933024,0.813682380044319,0.302694389285924
"TGME49_500420",1.15470053837925,-0.577350269189626,-0.577350269189626
"TGME49_500421",-0.968281144794884,-0.0606747343589223,1.02895587915381
"TGME49_500423",1.13997198262619,-0.729196258320256,-0.410775724305929
"TGME49_500424",0.921543660887946,0.14177937966844,-1.06332304055638
"TGME49_500426",0.721092817550222,0.420490633469437,-1.14158345101966
"TGME49_500427",0,0,0
"TGME49_500430",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_500434",1.04474140254422,-0.0964757008818129,-0.948265701662408
"TGME49_500437",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_500438",0.839256274795714,-1.1064590328241,0.267202758028387
"TGME49_500439",-0.987733628836978,1.01183081784769,-0.024097189010708
"TGME49_500440",0.765861388572873,-1.13132380630707,0.365462417734193
"TGME49_201230",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_201775",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_202730",-0.70726483294947,-0.436830955260298,1.14409578820977
"TGME49_204050",-1.144871783515,0.702633624008808,0.442238159506195
"TGME49_205250",-1.08650189810177,0.881829180876177,0.204672717225593
"TGME49_208030",-1.10357317260207,0.846056342706199,0.257516829895872
"TGME49_208830",-1.15078257344584,0.657699254077386,0.493083319368455
"TGME49_210370",-1.04166101800106,0.952347302048901,0.0893137159521525
"TGME49_210420",-0.894879179801228,1.07941541235643,-0.184536232555207
"TGME49_211290",-1.08725826765291,0.880381408600207,0.206876859052701
"TGME49_212770",-1.1409978880365,0.416899254493211,0.724098633543286
"TGME49_215360",-0.115428123975195,-0.937277023975827,1.05270514795102
"TGME49_215775",-1.09447588661407,0.865972786421597,0.228503100192469
"TGME49_215785",-1.00649605315096,0.993374817562926,0.0131212355880371
"TGME49_216000",-0.91056125625717,1.07022668182153,-0.159665425564359
"TGME49_216415",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_220270",-1.14678416109899,0.45649654646302,0.69028761463597
"TGME49_225320",-0.68305176172542,1.14780140331322,-0.464749641587807
"TGME49_226690",-1.15454372579802,0.560791907944213,0.593751817853811
"TGME49_226710",-0.435229149538445,-0.708631445758821,1.14386059529726
"TGME49_227810",-0.663191936594435,1.15021208188593,-0.487020145291496
"TGME49_230160",0.787899519654417,0.337084275082418,-1.12498379473684
"TGME49_230340",-1.13586240522641,0.747826859300516,0.388035545925892
"TGME49_231630",-1.06638990982737,0.916743413604086,0.149646496223285
"TGME49_231640",-0.70379654695028,1.14467996812736,-0.440883421177081
"TGME49_233030",-1.1299847467572,0.77078560473486,0.359199142022339
"TGME49_233140",-0.951144294966382,1.04257602543702,-0.091431730470638
"TGME49_233460",-1.03928884668507,0.955429943830553,0.0838589028545123
"TGME49_235370",0.315452217707138,0.804234089781353,-1.11968630748849
"TGME49_236060",-1.15469322420148,0.580905893966406,0.573787330235071
"TGME49_243200",-1.10921963815522,0.27671803123907,0.832501606916151
"TGME49_244280",1.04519301717616,-0.0975333748836424,-0.947659642292523
"TGME49_247520",-1.04841985073841,0.943270616001532,0.105149234736878
"TGME49_248445",-1.15273082485453,0.634749777394623,0.517981047459909
"TGME49_249300",-1.14283054101415,0.71443193350119,0.428398607512965
"TGME49_250950",-0.54645133062374,-0.607707480531026,1.15415881115476
"TGME49_255060",0.438152286196537,0.706135687011767,-1.1442879732083
"TGME49_255450",-0.951830619500838,1.04205473942785,-0.0902241199270124
"TGME49_256030",-1.14994641057292,0.484323110924443,0.665623299648476
"TGME49_258580",-1.02362695563269,0.974567075075847,0.0490598805568453
"TGME49_261740",-1.09923245186016,0.85582859110027,0.243403860759891
"TGME49_262730",-1.13430319158346,0.380022757360353,0.754280434223111
"TGME49_262950",-0.00681817761561639,1.00339165582611,-0.996573478210487
"TGME49_263520",-0.982298408223786,1.01680819804309,-0.0345097898193088
"TGME49_264990",-1.15456708524371,0.562080442481253,0.592486642762456
"TGME49_265070",-1.14923831750111,0.4774673847554,0.671770932745714
"TGME49_268182",-0.577350269189626,1.15470053837925,-0.577350269189626
"TGME49_269340",-0.977325501673038,1.02122837856202,-0.0439028768889832
"TGME49_269860",0,0,0
"TGME49_271050",-0.965429216765753,1.03131265847174,-0.0658834417059828
"TGME49_273120",0,0,0
"TGME49_275470",-1.1432336311039,0.712196503041825,0.431037128062069
"TGME49_276930",-0.586511837945586,-0.568139981854621,1.1546518198002
"TGME49_280670",-0.199353032960206,-0.885307633741197,1.0846606667014
"TGME49_285480",0.810923841025761,0.306438278280475,-1.11736211930624
"TGME49_285860",0.898962841541599,-1.07709544001001,0.178132598468406
"TGME49_285870",-0.778158480492626,1.12789723842181,-0.349738757929188
"TGME49_286580",-0.686801036438186,-0.460482714757296,1.14728375119549
"TGME49_286590",-1.09174812035329,0.871549560143709,0.220198560209578
"TGME49_289370",0.771601347688888,0.358157335846639,-1.12975868353553
"TGME49_289910",-0.878705599748454,1.08812652909577,-0.20942092934732
"TGME49_291890",-1.14402737082505,0.707664085715461,0.436363285109588
"TGME49_291960",-1.08953553667254,0.87595387273341,0.213581663939144
"TGME49_294610",-1.15143115607508,0.650913447785993,0.500517708289087
"TGME49_294980",-1.02534408317079,0.0527784307034999,0.972565652467291
"TGME49_294990",0.949855728061316,0.0936937781021668,-1.04354950616348
"TGME49_295105",-1.12720250385085,0.780536464567988,0.346666039282872
"TGME49_295125",-1.04416522520669,0.949036049001034,0.0951291762056578
"TGME49_297070",-0.979132341611201,1.01963682006683,-0.0405044784556332
"TGME49_300100",-1.14722609638771,0.687209759525057,0.460016336862652
"TGME49_310235",-1.08931939644505,0.876378614470075,0.212940781974971
"TGME49_312950",1.09378747900088,-0.86739602199726,-0.226391457003626
"TGME49_313380",0.339245899645435,0.786245328069336,-1.12549122771477
"TGME49_313780",-0.583005204050381,-0.571676810980951,1.15468201503133
"TGME49_314440",0.511048470302325,0.641204316725737,-1.15225278702806
"TGME49_315350",-1.14352467614131,0.432969376102331,0.710555300038976
"TGME49_319560",-0.695338040194767,1.14602906255541,-0.450691022360639
"TGME49_320030",-1.14197810394992,0.719024546280269,0.422953557669645
"TGME49_321350",0,0,0
"TGME49_322000",-0.538133843063699,-0.615698004995034,1.15383184805873
"TGME49_322600",-1.14933760478381,0.478401971799237,0.670935632984575
"TGME49_323400",-0.577350269189626,-0.577350269189626,1.15470053837925
"TGME49_325800",0,0,0
"TGME49_330000",1.01905764226953,-0.979785284459889,-0.0392723578096371
"TGME49_500064",0.671725897431613,-1.1492436953774,0.477517797945787
"TGME49_500077",0.805730266444118,-1.11917446116769,0.313444194723569
"TGME49_500149",-1.07446829757645,0.170985042130789,0.903483255445661
"TGME49_500167",-1.00310512821264,0.996865673477679,0.00623945473496563
